time,open,high,low,close
1667512800,19.45,20.9042,19.423,20.8482
1667775600,20.8482,21.003,20.3918,20.77
1667862000,20.769,21.621,20.4997,21.32
1667948400,21.339,21.604,21.0006,21.047
1668034800,21.03,21.827,20.9635,21.66
1668121200,21.66,22.058,21.284,21.681
1668380400,21.671,22.0832,21.3028,21.968
1668466800,21.96,22.2462,21.392,21.55
1668553200,21.552,22.044,21.4018,21.453
1668639600,21.457,21.49,20.761,20.93
1668726000,20.94,21.2912,20.8467,20.928
1668985200,20.9342,21.0062,20.5918,20.83
1669071600,20.83,21.3292,20.83,21.074
1669158000,21.074,21.594,20.915,21.523
1669244400,21.48,21.544,21.1668,21.378
1669590000,21.4493,21.6132,20.876,20.923
1669676400,20.92,21.4445,20.912,21.23
1669762800,21.237,22.1982,21.2088,22.169
1669849200,22.16,22.778,22.053,22.72
1669935600,22.73,23.2301,22.2855,23.119
1670194800,23.105,23.511,22.1743,22.23
1670281200,22.239,22.599,22.032,22.17
1670367600,22.176,22.8136,22.1012,22.706
1670454000,22.7,23.2148,22.5568,23.046
1670540400,23.05,23.678,22.965,23.456
1670799600,23.4602,23.5309,23.113,23.305
1670886000,23.3,24.125,23.3,23.71
1670972400,23.729,24.045,23.387,23.931
1671058800,23.931,23.935,22.968,23.085
1671145200,23.085,23.251,22.56,23.212
1671404400,23.212,23.405,22.842,22.97
1671490800,22.983,24.248,22.89,24.14
1671577200,24.133,24.292,23.836,23.947
1671663600,23.946,24.085,23.3858,23.564
1671750000,23.564,23.893,23.521,23.703
1672095600,23.7223,24.282,23.7223,24.02
1672182000,24.026,24.09,23.469,23.534
1672268400,23.534,24.061,23.526,23.88
1672354800,23.888,24.145,23.533,23.932
1672700400,23.954,24.541,23.893,24.001
1672786800,24.001,24.459,23.601,23.749
1672873200,23.749,23.91,23.124,23.229
1672959600,23.229,23.906,23.2108,23.79
1673218800,23.79,24.0962,23.588,23.643
1673305200,23.643,23.764,23.431,23.596
1673391600,23.58,24.0362,23.223,23.409
1673478000,23.39,24.178,23.3883,23.764
1673564400,23.762,24.291,23.508,24.2562
1673823600,24.233,24.367,23.831,23.921
1673996400,23.921,24.345,23.431,23.44
1674082800,23.458,23.9334,23.173,23.83
1674169200,23.83,24.071,23.714,23.9272
1674428400,23.905,24.1532,22.765,23.44
1674514800,23.448,23.735,23.221,23.65
1674601200,23.655,23.9332,23.34,23.89
1674687600,23.896,24.2892,23.607,23.9
1674774000,23.897,23.9982,23.307,23.573
1675033200,23.5892,23.8002,23.5482,23.594
1675119600,23.594,23.7612,22.981,23.71
1675206000,23.71,24.034,23.372,23.96
1675292400,23.93,24.628,23.4268,23.44
1675378800,23.45,23.598,22.295,22.34
1675638000,22.3392,22.6092,22.1518,22.25
1675724400,22.259,22.456,22.0528,22.159
1675810800,22.159,22.5342,22.159,22.3
1675897200,22.305,22.595,21.9208,21.95
1675983600,21.96,22.298,21.84,21.969
1676242800,21.974,22.077,21.7978,21.981
1676329200,21.981,22.035,21.612,21.838
1676415600,21.81,21.8772,21.4348,21.61
1676502000,21.615,21.8052,21.439,21.567
1676588400,21.564,21.8042,21.1848,21.689
1676847600,21.799,21.969,21.657,21.82
1677020400,21.827,21.976,21.451,21.512
1677106800,21.512,21.6742,21.27,21.299
1677193200,21.28,21.3956,20.7458,20.751
1677452400,20.749,20.8372,20.562,20.608
1677538800,20.608,21.0002,20.43,20.886
1677625200,20.886,21.175,20.8395,20.97
1677711600,20.98,21.01,20.6818,20.883
1677798000,20.883,21.266,20.849,21.225
1678057200,21.253,21.2998,20.9858,21.032
1678143600,21.038,21.1382,20.029,20.055
1678230000,20.055,20.2213,19.9196,20.019
1678316400,20.019,20.2883,19.9818,20.06
1678402800,20.06,20.787,19.9088,20.5232
1678658400,20.502,21.9231,20.502,21.77
1678744800,21.772,21.968,21.508,21.678
1678831200,21.679,22.378,21.5411,21.77
1678917600,21.772,22.084,21.4774,21.71
1679004000,21.69,22.597,21.671,22.59
1679263200,22.568,22.711,22.229,22.529
