time,open,high,low,close
1663162200,3940.73,3961.94,3912.18,3946.02
1663248600,3932.41,3959.14,3888.28,3901.34
1663335000,3880.95,3880.95,3837.08,3873.32
1663594200,3849.91,3900.45,3838.5,3899.88
1663680600,3875.23,3876.01,3827.54,3855.94
1663767000,3871.4,3907.07,3789.49,3789.94
1663853400,3782.36,3790.9,3749.45,3758
1663939800,3727.14,3727.14,3647.47,3693.22
1664199000,3682.72,3715.67,3644.76,3655.05
1664285400,3686.44,3717.53,3623.29,3647.28
1664371800,3651.94,3736.74,3640.61,3719.03
1664458200,3687.01,3687.01,3610.4,3640.46
1664544600,3633.48,3671.44,3584.13,3585.61
1664803800,3609.78,3698.35,3604.93,3678.44
1664890200,3726.46,3791.92,3726.46,3790.92
1664976600,3753.25,3806.91,3722.66,3783.29
1665063000,3771.97,3797.93,3739.22,3744.53
1665149400,3706.74,3706.74,3620.73,3639.67
1665408600,3647.51,3652.17,3588.1,3612.4
1665495000,3595.86,3640.66,3568.45,3588.83
1665581400,3590.83,3608.34,3573.86,3577.04
1665667800,3520.37,3685.41,3491.58,3669.89
1665754200,3690.41,3712,3579.68,3583.08
1666013400,3638.65,3689.73,3638.65,3677.94
1666099800,3746.26,3762.79,3686.53,3719.97
1666186200,3703.11,3728.58,3666.51,3695.15
1666272600,3689.05,3736,3656.44,3665.77
1666359000,3657.1,3757.89,3647.42,3752.76
1666618200,3762.01,3810.74,3741.65,3797.35
1666704600,3799.44,3862.85,3799.44,3859.1
1666791000,3825.97,3886.15,3824.07,3830.59
1666877400,3834.69,3859.95,3803.79,3807.29
1666963800,3808.26,3905.42,3808.26,3901.07
1667223000,3881.85,3893.73,3863.18,3871.97
1667309400,3901.79,3911.79,3843.8,3856.11
1667395800,3852.9,3894.44,3758.68,3759.68
1667482200,3733.25,3750.59,3698.15,3719.88
1667568600,3766.98,3796.34,3708.84,3770.56
1667831400,3780.71,3813.95,3764.7,3806.79
1667917800,3817.02,3859.4,3786.28,3828.1
1668004200,3810.94,3818.2,3744.22,3748.56
1668090600,3859.89,3958.33,3859.89,3956.38
1668177000,3963.72,4001.48,3944.82,3992.92
1668436200,3977.97,4008.97,3956.4,3957.26
1668522600,4006.41,4028.84,3953.17,3991.74
1668609000,3976.82,3983.09,3954.34,3958.78
1668695400,3919.26,3954.33,3906.54,3946.55
1668781800,3966.39,3979.89,3935.98,3965.33
1669041000,3956.23,3962,3933.34,3949.95
1669127400,3965.51,4005.88,3956.88,4003.57
1669213800,4000.3,4033.78,3998.66,4027.27
1669386600,4023.34,4034.02,4020.76,4026.11
1669645800,4005.36,4012.27,3955.77,3963.95
1669732200,3964.19,3976.77,3937.65,3957.62
1669818600,3957.18,4080.11,3938.58,4080.11
1669905000,4087.14,4100.51,4050.87,4076.58
1669991400,4040.17,4080.48,4026.63,4071.71
1670250600,4052.02,4052.45,3984.49,3998.83
1670337000,3996.63,4001.51,3918.39,3941.25
1670423400,3933.28,3957.57,3922.68,3933.93
1670509800,3947.79,3974.19,3935.83,3963.52
1670596200,3954.17,3977.02,3933.04,3934.39
1670855400,3939.29,3990.71,3935.3,3990.57
1670941800,4069.38,4100.96,3993.03,4019.64
1671028200,4015.54,4053.76,3965.65,3995.33
1671114600,3958.37,3958.37,3879.45,3895.74
1671201000,3890.91,3890.91,3827.91,3852.35
1671460200,3853.79,3854.86,3800.04,3817.65
1671546600,3810.47,3838.24,3795.62,3821.61
1671633000,3839.49,3889.82,3839.49,3878.45
1671719400,3853.26,3853.26,3764.49,3822.38
1671805800,3815.11,3845.8,3797.01,3844.81
1672151400,3843.34,3846.65,3813.22,3829.26
1672237800,3829.56,3848.32,3780.78,3783.23
1672324200,3805.45,3858.19,3805.45,3849.27
1672410600,3829.06,3839.85,3800.34,3839.49
1672756200,3853.29,3878.46,3794.33,3824.13
1672842600,3840.36,3873.16,3815.77,3852.98
1672929000,3839.74,3839.74,3802.42,3808.09
1673015400,3823.37,3906.19,3809.56,3895.07
1673274600,3910.82,3950.57,3890.42,3892.1
1673361000,3888.57,3919.83,3877.29,3919.26
1673447400,3932.35,3970.07,3928.54,3969.6
1673533800,3977.57,3997.76,3937.56,3983.16
1673620200,3960.6,4003.95,3947.67,3999.08
1673965800,3999.28,4015.39,3984.57,3990.98
1674052200,4002.25,4014.16,3926.59,3928.85
